review_id,user_name,review_title,review_text,date,rating,label,source,country_code,bank_name
bea27ea5-7418-4614-a35e-a7ff91a46389,kayla_111,App and website isn’t working,The app and website isnt working been a week. This is a struggle. Please fix this problem its becoming an issue,2021-04-06T01:08:23-07:00,1,app_store,Apple App Store,om,Sohar International
fce47e40-e22f-4af6-aba5-641248c82f17,RK145236,Cant execute payments.,Since the update its very slow and cant make payments..it will just buffer and go off..,2021-04-05T12:27:23-07:00,1,app_store,Apple App Store,om,Sohar International
82ed14a5-3652-450b-802b-988be3fa58e6,بو ذياب 2,سئ جدًا,سئ جدا ولا يشتغل في ايفون 12 ونتواصل مع البنك بدون فائدة,2021-04-05T08:03:55-07:00,1,app_store,Apple App Store,om,Sohar International
9787ea9f-48c4-41f2-8e36-3668166817c5,tnt9450,تطبيق سئ. صعب الدخول الى التطبيق معقد,تطبيق سئ معقد,2021-04-05T04:33:36-07:00,1,app_store,Apple App Store,om,Sohar International
a5f5872c-b2e1-4028-a311-c4e43d5b9e03,شنكوز,التطبيق لا يعمل,التطبيق لا يعمل,2021-04-04T08:57:45-07:00,1,app_store,Apple App Store,om,Sohar International
387c7a6e-8ca3-4a10-9c4f-0d4414e5f5f5,fasm007,Mobile apps,Very bad update it was working fine with Face ID in iPhone 11,2021-04-04T07:39:44-07:00,1,app_store,Apple App Store,om,Sohar International
5d0a590f-7fda-42d4-9881-46d9fffc7730,hs79hisooooo,Cant open app,I cant open the app after the last update,2021-04-03T23:54:09-07:00,2,app_store,Apple App Store,om,Sohar International
9ec0b1bc-b978-426c-85eb-5e5588cf4ec1,ما يستاهل ولا نجمه برنامج معطل,The app have problem,"What happen I can’t open the app ??????
Why no one cares!!!!!!!!!!",2020-10-30T17:32:47-07:00,1,app_store,Apple App Store,om,Sohar International
df274250-9748-4bb6-a1fd-8f2079883083,لين متى!؟,م يشتغل ف ايفون 6 ليش؟؟؟,ليش م يفتح ؟ ف ايفون 6,2020-10-25T10:43:25-07:00,5,app_store,Apple App Store,om,Sohar International
d07971ac-2bdb-4fd1-91f6-ca02a448590f,jack shar,dont update,after updating app is not working,2020-10-19T04:18:10-07:00,1,app_store,Apple App Store,om,Sohar International
3bd92e63-728d-4db1-916b-4d202809bf24,Salil pr,I phone 6  not get,"I phone 6 still not get, very poor service",2020-10-19T01:16:07-07:00,1,app_store,Apple App Store,om,Sohar International
